"date","geography","geography code","Population Density: Persons per square kilometre; measures: Value"
"2021","E00110002","E00110002",465.5
"2021","E00110003","E00110003",152.3
"2021","E00110015","E00110015",171.0
"2021","E00110016","E00110016",89.6
"2021","E00110017","E00110017",232.9
"2021","E00110018","E00110018",72.6
"2021","E00110023","E00110023",51.5
"2021","E00110028","E00110028",430.7
"2021","E00110022","E00110022",335.1
"2021","E00110024","E00110024",598.7
"2021","E00110025","E00110025",2535.4
"2021","E00110026","E00110026",4484.2
"2021","E00110027","E00110027",2274.6
"2021","E00110062","E00110062",1868.6
"2021","E00110063","E00110063",9622.6
"2021","E00110064","E00110064",3020.1
"2021","E00110068","E00110068",2248.9
"2021","E00110072","E00110072",9826.6
"2021","E00110073","E00110073",8658.9
"2021","E00110076","E00110076",5476.7
"2021","E00110071","E00110071",9270.6
"2021","E00110074","E00110074",3748.1
"2021","E00110077","E00110077",9920.6
"2021","E00176371","E00176371",5610.9
"2021","E00176372","E00176372",8028.2
"2021","E00176374","E00176374",7595.4
"2021","E00110075","E00110075",9291.3
"2021","E00110079","E00110079",3524.8
"2021","E00110083","E00110083",2035.2
"2021","E00176373","E00176373",8762.9
"2021","E00176375","E00176375",8102.0
"2021","E00176405","E00176405",6889.8
"2021","E00110080","E00110080",1144.2
"2021","E00110081","E00110081",6014.7
"2021","E00110082","E00110082",1809.5
"2021","E00110084","E00110084",960.7
"2021","E00110085","E00110085",783.3
"2021","E00176370","E00176370",2468.3
"2021","E00176404","E00176404",3476.3
"2021","E00110067","E00110067",1052.6
"2021","E00110069","E00110069",291.5
"2021","E00110070","E00110070",2668.1
"2021","E00110078","E00110078",7835.8
"2021","E00176391","E00176391",9931.0
"2021","E00176406","E00176406",6840.3
"2021","E00176413","E00176413",12310.5
"2021","E00110086","E00110086",7271.0
"2021","E00176410","E00176410",8009.2
"2021","E00176411","E00176411",7426.6
"2021","E00176412","E00176412",8134.7
"2021","E00176414","E00176414",10566.6
"2021","E00110019","E00110019",205.5
"2021","E00110020","E00110020",251.4
"2021","E00110021","E00110021",58.7
"2021","E00110029","E00110029",37.7
"2021","E00110030","E00110030",48.8
"2021","E00110366","E00110366",1047.6
"2021","E00110368","E00110368",5254.8
"2021","E00110372","E00110372",27.3
"2021","E00110374","E00110374",448.6
"2021","E00110375","E00110375",1108.1
"2021","E00110376","E00110376",351.0
"2021","E00110365","E00110365",1537.9
"2021","E00110367","E00110367",370.8
"2021","E00110369","E00110369",6155.8
"2021","E00110370","E00110370",159.8
"2021","E00110371","E00110371",5280.9
"2021","E00110373","E00110373",4920.1
"2021","E00110360","E00110360",406.4
"2021","E00110361","E00110361",307.7
"2021","E00110362","E00110362",659.3
"2021","E00110363","E00110363",92.1
"2021","E00110364","E00110364",3038.6
"2021","E00109963","E00109963",3465.2
"2021","E00109965","E00109965",8004.7
"2021","E00176378","E00176378",3411.8
"2021","E00176379","E00176379",17625.9
"2021","E00176380","E00176380",1981.6
"2021","E00176383","E00176383",2698.4
"2021","E00176384","E00176384",10000.0
"2021","E00176385","E00176385",4216.0
"2021","E00109950","E00109950",6879.3
"2021","E00109952","E00109952",6609.2
"2021","E00109976","E00109976",1427.8
"2021","E00176425","E00176425",26956.5
"2021","E00176431","E00176431",1408.3
"2021","E00176454","E00176454",2299.7
"2021","E00188020","E00188020",2278.3
"2021","E00188093","E00188093",3493.8
"2021","E00109959","E00109959",5795.1
"2021","E00109961","E00109961",8126.6
"2021","E00109962","E00109962",5856.6
"2021","E00109968","E00109968",3872.9
"2021","E00176377","E00176377",4670.9
"2021","E00176381","E00176381",3489.6
"2021","E00176382","E00176382",3849.0
"2021","E00188050","E00188050",1664.3
"2021","E00188102","E00188102",6139.9
"2021","E00109969","E00109969",13673.5
"2021","E00109972","E00109972",8831.2
"2021","E00109973","E00109973",6869.9
"2021","E00109974","E00109974",8109.0
"2021","E00109975","E00109975",3788.2
"2021","E00176386","E00176386",354.2
"2021","E00176424","E00176424",5000.0
"2021","E00176426","E00176426",14905.7
"2021","E00109949","E00109949",6087.0
"2021","E00109954","E00109954",10602.7
"2021","E00109956","E00109956",7063.3
"2021","E00109958","E00109958",3810.8
"2021","E00109964","E00109964",4484.3
"2021","E00109967","E00109967",8437.5
"2021","E00188121","E00188121",2834.4
"2021","E00188150","E00188150",2744.1
"2021","E00188168","E00188168",3061.5
"2021","E00110207","E00110207",7356.3
"2021","E00110210","E00110210",4874.1
"2021","E00110212","E00110212",6220.5
"2021","E00110215","E00110215",6224.3
"2021","E00110230","E00110230",4434.6
"2021","E00110231","E00110231",5621.8
"2021","E00110224","E00110224",7119.8
"2021","E00110225","E00110225",8037.6
"2021","E00110226","E00110226",3944.2
"2021","E00110228","E00110228",7567.0
"2021","E00110229","E00110229",7263.5
"2021","E00110232","E00110232",6372.3
"2021","E00110208","E00110208",10051.5
"2021","E00110209","E00110209",6491.2
"2021","E00110213","E00110213",6406.3
"2021","E00110216","E00110216",9023.4
"2021","E00110202","E00110202",4672.3
"2021","E00110203","E00110203",4393.7
"2021","E00110211","E00110211",3870.2
"2021","E00110214","E00110214",7705.6
"2021","E00110227","E00110227",3348.1
"2021","E00110204","E00110204",5792.7
"2021","E00110217","E00110217",10033.4
"2021","E00110219","E00110219",9196.4
"2021","E00110222","E00110222",4012.2
"2021","E00110223","E00110223",8684.2
"2021","E00176387","E00176387",11480.0
"2021","E00176421","E00176421",2437.1
"2021","E00176432","E00176432",8061.2
"2021","E00188078","E00188078",4240.5
"2021","E00188083","E00188083",5165.6
"2021","E00188084","E00188084",19120.9
"2021","E00188089","E00188089",8745.9
"2021","E00188159","E00188159",32333.3
"2021","E00110205","E00110205",10087.5
"2021","E00110206","E00110206",8537.9
"2021","E00110218","E00110218",6352.5
"2021","E00110220","E00110220",7247.2
"2021","E00176420","E00176420",3044.1
"2021","E00110091","E00110091",1478.2
"2021","E00110096","E00110096",1220.9
"2021","E00110101","E00110101",2072.5
"2021","E00110104","E00110104",3226.5
"2021","E00110105","E00110105",3787.9
"2021","E00110095","E00110095",4843.3
"2021","E00110098","E00110098",7983.7
"2021","E00110102","E00110102",4709.1
"2021","E00110103","E00110103",2959.7
"2021","E00110088","E00110088",2633.7
"2021","E00110092","E00110092",2167.5
"2021","E00110093","E00110093",2469.7
"2021","E00110099","E00110099",2671.4
"2021","E00110089","E00110089",2196.7
"2021","E00110090","E00110090",156.7
"2021","E00110094","E00110094",831.3
"2021","E00110097","E00110097",1809.8
"2021","E00110100","E00110100",1022.4
"2021","E00110033","E00110033",236.4
"2021","E00110034","E00110034",83.7
"2021","E00110037","E00110037",186.1
"2021","E00110038","E00110038",41.6
"2021","E00110039","E00110039",60.2
"2021","E00110040","E00110040",62.8
"2021","E00110031","E00110031",44.1
"2021","E00110032","E00110032",194.8
"2021","E00110035","E00110035",371.9
"2021","E00110036","E00110036",35.2
"2021","E00110108","E00110108",75.7
"2021","E00110111","E00110111",1018.8
"2021","E00110112","E00110112",1236.0
"2021","E00110113","E00110113",4917.1
"2021","E00110114","E00110114",1659.7
"2021","E00110106","E00110106",480.0
"2021","E00110107","E00110107",282.3
"2021","E00110109","E00110109",5907.2
"2021","E00110110","E00110110",918.2
"2021","E00110115","E00110115",196.5
"2021","E00188025","E00188025",312.4
"2021","E00188026","E00188026",8611.9
"2021","E00188031","E00188031",7270.7
"2021","E00188059","E00188059",6629.2
"2021","E00188072","E00188072",325.9
"2021","E00188074","E00188074",10264.7
"2021","E00188100","E00188100",6417.4
"2021","E00188160","E00188160",3254.9
"2021","E00109991","E00109991",1657.6
"2021","E00109992","E00109992",47.1
"2021","E00109993","E00109993",856.0
"2021","E00109994","E00109994",539.0
"2021","E00109995","E00109995",90.8
"2021","E00110144","E00110144",9366.0
"2021","E00110145","E00110145",5625.8
"2021","E00110146","E00110146",11127.6
"2021","E00176390","E00176390",2920.5
"2021","E00176392","E00176392",9965.0
"2021","E00110140","E00110140",5486.7
"2021","E00110163","E00110163",5021.6
"2021","E00110165","E00110165",10815.6
"2021","E00110166","E00110166",5175.4
"2021","E00110167","E00110167",8065.9
"2021","E00110148","E00110148",11437.9
"2021","E00110149","E00110149",8834.7
"2021","E00110153","E00110153",10372.9
"2021","E00110156","E00110156",8733.8
"2021","E00110158","E00110158",14410.5
"2021","E00110159","E00110159",14606.7
"2021","E00110139","E00110139",11538.5
"2021","E00110160","E00110160",9230.8
"2021","E00110161","E00110161",5890.7
"2021","E00110162","E00110162",9090.9
"2021","E00188048","E00188048",12878.3
"2021","E00188066","E00188066",11296.3
"2021","E00110147","E00110147",15774.6
"2021","E00176437","E00176437",5567.0
"2021","E00176438","E00176438",12155.2
"2021","E00188030","E00188030",5983.8
"2021","E00188156","E00188156",12238.8
"2021","E00110152","E00110152",16932.5
"2021","E00110157","E00110157",6956.5
"2021","E00176442","E00176442",11867.5
"2021","E00188037","E00188037",14833.3
"2021","E00188144","E00188144",10000.0
"2021","E00110137","E00110137",9793.7
"2021","E00110150","E00110150",8448.8
"2021","E00110154","E00110154",2318.2
"2021","E00110142","E00110142",4771.6
"2021","E00176419","E00176419",7136.9
"2021","E00176446","E00176446",7158.6
"2021","E00188042","E00188042",11644.7
"2021","E00188064","E00188064",6628.4
"2021","E00110309","E00110309",5871.8
"2021","E00110310","E00110310",5822.1
"2021","E00110319","E00110319",531.3
"2021","E00110332","E00110332",4864.4
"2021","E00110333","E00110333",3821.7
"2021","E00188024","E00188024",1013.4
"2021","E00188114","E00188114",4243.5
"2021","E00110311","E00110311",4040.2
"2021","E00110317","E00110317",3461.5
"2021","E00110318","E00110318",6021.5
"2021","E00110321","E00110321",2175.7
"2021","E00110334","E00110334",2786.7
"2021","E00110335","E00110335",3936.7
"2021","E00110312","E00110312",6173.9
"2021","E00110313","E00110313",5152.4
"2021","E00110314","E00110314",3327.7
"2021","E00110320","E00110320",2627.0
"2021","E00110322","E00110322",5515.0
"2021","E00110323","E00110323",6512.3
"2021","E00110327","E00110327",3587.4
"2021","E00110328","E00110328",1974.0
"2021","E00176395","E00176395",4024.4
"2021","E00176397","E00176397",4321.2
"2021","E00176401","E00176401",86.8
"2021","E00176403","E00176403",4127.5
"2021","E00110324","E00110324",1976.1
"2021","E00110325","E00110325",4495.9
"2021","E00110326","E00110326",7189.5
"2021","E00188043","E00188043",1909.1
"2021","E00188060","E00188060",3557.7
"2021","E00188101","E00188101",4652.8
"2021","E00188136","E00188136",230.3
"2021","E00188148","E00188148",2692.1
"2021","E00109979","E00109979",7354.8
"2021","E00109982","E00109982",8805.5
"2021","E00109984","E00109984",8446.6
"2021","E00109990","E00109990",6486.5
"2021","E00188049","E00188049",857.1
"2021","E00188056","E00188056",11784.5
"2021","E00188111","E00188111",2648.0
"2021","E00188123","E00188123",2134.2
"2021","E00188128","E00188128",8966.6
"2021","E00109978","E00109978",3428.6
"2021","E00109980","E00109980",2148.4
"2021","E00109981","E00109981",4171.9
"2021","E00109983","E00109983",4603.8
"2021","E00109985","E00109985",7159.9
"2021","E00109986","E00109986",4555.4
"2021","E00109987","E00109987",6966.5
"2021","E00109988","E00109988",4489.5
"2021","E00109989","E00109989",5301.4
"2021","E00110280","E00110280",1971.6
"2021","E00110304","E00110304",4215.2
"2021","E00110307","E00110307",3207.8
"2021","E00176427","E00176427",8925.4
"2021","E00176436","E00176436",3743.2
"2021","E00188044","E00188044",7493.9
"2021","E00188047","E00188047",6367.4
"2021","E00188107","E00188107",1930.5
"2021","E00188164","E00188164",1682.4
"2021","E00110173","E00110173",2319.3
"2021","E00110176","E00110176",6582.3
"2021","E00110177","E00110177",3393.5
"2021","E00110180","E00110180",3961.4
"2021","E00110182","E00110182",5631.8
"2021","E00110168","E00110168",6101.7
"2021","E00110183","E00110183",3145.4
"2021","E00110184","E00110184",8149.9
"2021","E00110187","E00110187",1103.3
"2021","E00110172","E00110172",3734.3
"2021","E00110174","E00110174",5083.6
"2021","E00110178","E00110178",4145.0
"2021","E00110181","E00110181",4436.5
"2021","E00110192","E00110192",4281.4
"2021","E00110179","E00110179",5430.6
"2021","E00110185","E00110185",3375.6
"2021","E00110186","E00110186",4742.1
"2021","E00110188","E00110188",3959.6
"2021","E00110189","E00110189",4863.0
"2021","E00110169","E00110169",4432.8
"2021","E00110170","E00110170",5194.6
"2021","E00110171","E00110171",4085.5
"2021","E00110175","E00110175",5153.2
"2021","E00110190","E00110190",2778.4
"2021","E00110191","E00110191",4350.7
"2021","E00110286","E00110286",4920.9
"2021","E00110288","E00110288",3933.3
"2021","E00110289","E00110289",5000.0
"2021","E00110292","E00110292",4851.6
"2021","E00110293","E00110293",5110.7
"2021","E00110282","E00110282",3132.9
"2021","E00110283","E00110283",5529.2
"2021","E00110305","E00110305",2331.1
"2021","E00110306","E00110306",4334.9
"2021","E00110279","E00110279",5064.4
"2021","E00110300","E00110300",2815.5
"2021","E00110302","E00110302",261.7
"2021","E00176428","E00176428",7888.2
"2021","E00176445","E00176445",11708.7
"2021","E00110278","E00110278",4915.3
"2021","E00110285","E00110285",3000.0
"2021","E00110287","E00110287",3666.2
"2021","E00110291","E00110291",2758.6
"2021","E00110295","E00110295",658.8
"2021","E00110284","E00110284",1792.3
"2021","E00110290","E00110290",5133.0
"2021","E00110294","E00110294",8571.4
"2021","E00110299","E00110299",8940.1
"2021","E00188055","E00188055",4355.4
"2021","E00188095","E00188095",1296.6
"2021","E00110298","E00110298",2163.3
"2021","E00110301","E00110301",7790.4
"2021","E00110303","E00110303",2855.6
"2021","E00110009","E00110009",7076.2
"2021","E00110013","E00110013",2850.6
"2021","E00110014","E00110014",5263.2
"2021","E00176418","E00176418",1518.5
"2021","E00176433","E00176433",4065.7
"2021","E00188046","E00188046",5452.2
"2021","E00188085","E00188085",6057.0
"2021","E00188132","E00188132",4315.8
"2021","E00110007","E00110007",3789.8
"2021","E00110008","E00110008",1289.0
"2021","E00110010","E00110010",62.4
"2021","E00110012","E00110012",403.2
"2021","E00110049","E00110049",5912.9
"2021","E00110058","E00110058",3416.1
"2021","E00110059","E00110059",8177.3
"2021","E00110060","E00110060",5340.3
"2021","E00176434","E00176434",2371.6
"2021","E00176435","E00176435",4427.5
"2021","E00176447","E00176447",824.7
"2021","E00110045","E00110045",2514.4
"2021","E00110046","E00110046",4928.2
"2021","E00110047","E00110047",6213.4
"2021","E00110051","E00110051",6220.7
"2021","E00110053","E00110053",2381.4
"2021","E00110042","E00110042",5856.9
"2021","E00110048","E00110048",2320.4
"2021","E00110050","E00110050",8235.3
"2021","E00110052","E00110052",8638.5
"2021","E00110055","E00110055",4427.7
"2021","E00110043","E00110043",441.0
"2021","E00110044","E00110044",611.4
"2021","E00110054","E00110054",236.0
"2021","E00110056","E00110056",6618.3
"2021","E00110057","E00110057",709.8
"2021","E00110404","E00110404",3188.7
"2021","E00110406","E00110406",332.3
"2021","E00188018","E00188018",546.1
"2021","E00110405","E00110405",615.6
"2021","E00110407","E00110407",4943.2
"2021","E00110409","E00110409",413.0
"2021","E00110410","E00110410",1954.9
"2021","E00110411","E00110411",2118.3
"2021","E00110417","E00110417",1243.9
"2021","E00110420","E00110420",2172.7
"2021","E00110421","E00110421",5065.4
"2021","E00110423","E00110423",2052.2
"2021","E00110425","E00110425",7587.6
"2021","E00176448","E00176448",9158.9
"2021","E00176449","E00176449",6907.2
"2021","E00176450","E00176450",1713.7
"2021","E00110412","E00110412",400.4
"2021","E00110416","E00110416",4017.2
"2021","E00110418","E00110418",3251.1
"2021","E00110419","E00110419",1805.3
"2021","E00110422","E00110422",6452.8
"2021","E00110413","E00110413",1835.8
"2021","E00110414","E00110414",5428.1
"2021","E00110415","E00110415",1615.1
"2021","E00110426","E00110426",5927.9
"2021","E00110427","E00110427",3620.0
"2021","E00110428","E00110428",6015.5
"2021","E00109906","E00109906",5025.4
"2021","E00109907","E00109907",1257.7
"2021","E00109910","E00109910",4942.9
"2021","E00109911","E00109911",3576.3
"2021","E00109914","E00109914",5548.7
"2021","E00109915","E00109915",4519.5
"2021","E00109917","E00109917",2559.8
"2021","E00188076","E00188076",1034.9
"2021","E00188098","E00188098",8286.5
"2021","E00188108","E00188108",6454.8
"2021","E00188162","E00188162",3868.9
"2021","E00109923","E00109923",8085.1
"2021","E00109925","E00109925",5329.9
"2021","E00109926","E00109926",337.3
"2021","E00109927","E00109927",6216.7
"2021","E00176394","E00176394",69.2
"2021","E00188054","E00188054",10771.4
"2021","E00188077","E00188077",7398.8
"2021","E00109916","E00109916",6980.7
"2021","E00109918","E00109918",4136.6
"2021","E00109920","E00109920",9667.8
"2021","E00109922","E00109922",7823.5
"2021","E00109905","E00109905",11553.8
"2021","E00109919","E00109919",5785.0
"2021","E00109921","E00109921",5925.3
"2021","E00109924","E00109924",4814.8
"2021","E00109928","E00109928",2536.7
"2021","E00109908","E00109908",5060.2
"2021","E00109929","E00109929",7869.2
"2021","E00109930","E00109930",5240.1
"2021","E00109931","E00109931",5190.9
"2021","E00176429","E00176429",3466.8
"2021","E00176430","E00176430",7484.3
"2021","E00176440","E00176440",4770.2
"2021","E00109936","E00109936",56.1
"2021","E00109944","E00109944",25.4
"2021","E00109945","E00109945",40.2
"2021","E00176439","E00176439",6274.1
"2021","E00176443","E00176443",4764.6
"2021","E00176451","E00176451",796.0
"2021","E00176452","E00176452",5759.6
"2021","E00176453","E00176453",454.3
"2021","E00109932","E00109932",307.3
"2021","E00109933","E00109933",2200.3
"2021","E00109934","E00109934",23.7
"2021","E00109935","E00109935",17.4
"2021","E00109939","E00109939",23.9
"2021","E00109941","E00109941",159.6
"2021","E00109946","E00109946",130.3
"2021","E00109937","E00109937",5202.8
"2021","E00109938","E00109938",1486.8
"2021","E00109940","E00109940",517.6
"2021","E00109942","E00109942",1703.1
"2021","E00109943","E00109943",461.9
"2021","E00110194","E00110194",37.4
"2021","E00110195","E00110195",30.4
"2021","E00110197","E00110197",383.9
"2021","E00110199","E00110199",23.9
"2021","E00110200","E00110200",35.0
"2021","E00110201","E00110201",453.8
"2021","E00110193","E00110193",140.4
"2021","E00110196","E00110196",99.7
"2021","E00110198","E00110198",869.1
"2021","E00110339","E00110339",3669.3
"2021","E00110341","E00110341",408.5
"2021","E00110342","E00110342",2739.0
"2021","E00110345","E00110345",3981.4
"2021","E00110355","E00110355",1974.6
"2021","E00110338","E00110338",5702.6
"2021","E00110340","E00110340",825.5
"2021","E00110343","E00110343",4311.3
"2021","E00110344","E00110344",5990.9
"2021","E00110346","E00110346",6842.1
"2021","E00110347","E00110347",997.4
"2021","E00110348","E00110348",1468.5
"2021","E00110349","E00110349",364.7
"2021","E00110350","E00110350",127.8
"2021","E00110351","E00110351",1993.0
"2021","E00110352","E00110352",5112.8
"2021","E00110353","E00110353",6397.8
"2021","E00110354","E00110354",837.4
"2021","E00110356","E00110356",3672.8
"2021","E00110336","E00110336",778.2
"2021","E00110337","E00110337",3849.3
"2021","E00110357","E00110357",3681.9
"2021","E00110358","E00110358",6430.4
"2021","E00110359","E00110359",4162.1
"2021","E00110378","E00110378",3488.4
"2021","E00110383","E00110383",1801.4
"2021","E00110385","E00110385",1575.8
"2021","E00110389","E00110389",4111.8
"2021","E00110402","E00110402",3638.6
"2021","E00110377","E00110377",2655.6
"2021","E00110386","E00110386",3089.8
"2021","E00110393","E00110393",4725.5
"2021","E00110394","E00110394",8742.1
"2021","E00110397","E00110397",5036.4
"2021","E00110400","E00110400",4422.2
"2021","E00110381","E00110381",3086.6
"2021","E00110390","E00110390",28.3
"2021","E00110392","E00110392",142.8
"2021","E00110396","E00110396",3191.9
"2021","E00110398","E00110398",1908.2
"2021","E00110382","E00110382",1669.9
"2021","E00110391","E00110391",618.4
"2021","E00110395","E00110395",3787.9
"2021","E00110399","E00110399",1415.3
"2021","E00110401","E00110401",3743.2
"2021","E00110379","E00110379",1687.0
"2021","E00110380","E00110380",2891.6
"2021","E00110384","E00110384",1751.1
"2021","E00110387","E00110387",3824.9
"2021","E00110388","E00110388",1772.8
"2021","E00110242","E00110242",3081.8
"2021","E00110247","E00110247",6276.4
"2021","E00110248","E00110248",6598.1
"2021","E00110252","E00110252",6115.7
"2021","E00110240","E00110240",4364.1
"2021","E00110244","E00110244",5764.7
"2021","E00110245","E00110245",4667.7
"2021","E00110249","E00110249",8963.1
"2021","E00110251","E00110251",5641.0
"2021","E00110253","E00110253",4211.9
"2021","E00110254","E00110254",4852.9
"2021","E00110256","E00110256",6052.6
"2021","E00110258","E00110258",5444.4
"2021","E00110233","E00110233",5330.6
"2021","E00110234","E00110234",4497.0
"2021","E00110238","E00110238",1074.0
"2021","E00110250","E00110250",1906.2
"2021","E00110255","E00110255",6285.7
"2021","E00110257","E00110257",4072.1
"2021","E00110235","E00110235",3305.7
"2021","E00110236","E00110236",2201.1
"2021","E00110259","E00110259",5433.3
"2021","E00110260","E00110260",3662.8
"2021","E00110261","E00110261",4163.0
"2021","E00110237","E00110237",3951.2
"2021","E00110239","E00110239",4143.1
"2021","E00110241","E00110241",5968.5
"2021","E00110243","E00110243",4869.7
"2021","E00110246","E00110246",4000.0
"2021","E00110264","E00110264",2303.3
"2021","E00110265","E00110265",1784.4
"2021","E00110266","E00110266",392.0
"2021","E00110270","E00110270",5654.8
"2021","E00110276","E00110276",3924.7
"2021","E00110262","E00110262",3304.5
"2021","E00110263","E00110263",3276.3
"2021","E00110267","E00110267",3149.8
"2021","E00110268","E00110268",5418.6
"2021","E00110269","E00110269",4344.8
"2021","E00110272","E00110272",914.6
"2021","E00110273","E00110273",4898.0
"2021","E00110274","E00110274",3907.6
"2021","E00110275","E00110275",2489.9
"2021","E00110277","E00110277",4728.4
"2021","E00188120","E00188120",9483.1
"2021","E00188131","E00188131",2824.9
"2021","E00176366","E00176366",8753.9
"2021","E00176367","E00176367",14648.4
"2021","E00176369","E00176369",5682.4
"2021","E00110125","E00110125",3536.9
"2021","E00176365","E00176365",353.2
"2021","E00188073","E00188073",6865.1
"2021","E00188105","E00188105",8046.0
"2021","E00188022","E00188022",1630.8
"2021","E00188071","E00188071",1812.3
"2021","E00188086","E00188086",1342.4
"2021","E00188153","E00188153",5628.0
"2021","E00110123","E00110123",4090.2
"2021","E00176368","E00176368",2549.6
"2021","E00188075","E00188075",3540.2
"2021","E00188143","E00188143",6006.7
"2021","E00110128","E00110128",4373.1
"2021","E00188058","E00188058",3725.9
"2021","E00188141","E00188141",1766.8
"2021","E00110116","E00110116",2223.1
"2021","E00110126","E00110126",458.3
"2021","E00176400","E00176400",6732.2
"2021","E00188113","E00188113",1312.4
"2021","E00188138","E00188138",444.8
"2021","E00110124","E00110124",5627.5
"2021","E00110127","E00110127",1108.9
"2021","E00110129","E00110129",1797.2
"2021","E00188133","E00188133",1381.7
"2021","E00110130","E00110130",5199.5
"2021","E00176409","E00176409",5994.6
"2021","E00176415","E00176415",5428.6
"2021","E00176416","E00176416",8059.7
"2021","E00176376","E00176376",7429.9
"2021","E00176407","E00176407",7440.0
"2021","E00188057","E00188057",5202.2
"2021","E00188110","E00188110",10620.2
"2021","E00188129","E00188129",8139.5
"2021","E00188152","E00188152",14896.3
"2021","E00110132","E00110132",4535.9
"2021","E00110134","E00110134",3125.5
"2021","E00110136","E00110136",574.0
"2021","E00176388","E00176388",4060.1
"2021","E00176423","E00176423",7299.5
"2021","E00110133","E00110133",2109.2
"2021","E00176396","E00176396",10354.0
"2021","E00176398","E00176398",14489.8
"2021","E00176399","E00176399",8731.6
"2021","E00176402","E00176402",12994.9
"2021","E00110571","E00110571",64.2
"2021","E00110572","E00110572",43.2
"2021","E00110573","E00110573",115.6
"2021","E00110574","E00110574",32.7
"2021","E00110575","E00110575",163.4
"2021","E00110576","E00110576",268.1
"2021","E00110577","E00110577",2231.2
"2021","E00110578","E00110578",195.1
"2021","E00110709","E00110709",173.6
"2021","E00110710","E00110710",6319.1
"2021","E00110712","E00110712",627.5
"2021","E00110714","E00110714",6850.6
"2021","E00110715","E00110715",9358.6
"2021","E00110716","E00110716",47.0
"2021","E00110717","E00110717",19277.1
"2021","E00170079","E00170079",4552.2
"2021","E00110726","E00110726",2540.9
"2021","E00110728","E00110728",3343.5
"2021","E00110729","E00110729",108.3
"2021","E00110731","E00110731",2258.6
"2021","E00110730","E00110730",3701.9
"2021","E00110732","E00110732",823.4
"2021","E00110733","E00110733",2935.1
"2021","E00110734","E00110734",5535.4
"2021","E00110735","E00110735",1103.2
"2021","E00110725","E00110725",288.7
"2021","E00110727","E00110727",1908.6
"2021","E00110736","E00110736",3061.2
"2021","E00110737","E00110737",2415.0
"2021","E00110738","E00110738",4417.2
"2021","E00110429","E00110429",29.1
"2021","E00110430","E00110430",1432.8
"2021","E00110431","E00110431",44.5
"2021","E00110432","E00110432",461.4
"2021","E00110433","E00110433",199.3
"2021","E00110434","E00110434",224.6
"2021","E00110700","E00110700",205.4
"2021","E00110701","E00110701",937.3
"2021","E00110702","E00110702",2855.9
"2021","E00110706","E00110706",220.7
"2021","E00110696","E00110696",148.6
"2021","E00110697","E00110697",4225.7
"2021","E00110703","E00110703",3113.5
"2021","E00110705","E00110705",3994.7
"2021","E00110708","E00110708",726.1
"2021","E00110698","E00110698",3880.6
"2021","E00110699","E00110699",2458.4
"2021","E00110704","E00110704",171.7
"2021","E00110707","E00110707",1129.9
"2021","E00110747","E00110747",2401.9
"2021","E00110748","E00110748",3087.1
"2021","E00110749","E00110749",47.6
"2021","E00110750","E00110750",2317.5
"2021","E00110751","E00110751",207.5
"2021","E00110752","E00110752",190.0
"2021","E00110753","E00110753",987.4
"2021","E00110754","E00110754",1137.7
"2021","E00110579","E00110579",31.6
"2021","E00110580","E00110580",56.7
"2021","E00110581","E00110581",78.6
"2021","E00110582","E00110582",1068.3
"2021","E00110583","E00110583",76.8
"2021","E00110584","E00110584",23.4
"2021","E00110585","E00110585",103.8
"2021","E00110718","E00110718",33.8
"2021","E00110719","E00110719",296.4
"2021","E00110720","E00110720",50.9
"2021","E00110721","E00110721",305.1
"2021","E00110722","E00110722",31.6
"2021","E00110723","E00110723",38.2
"2021","E00110724","E00110724",72.6
"2021","E00110739","E00110739",63.7
"2021","E00110740","E00110740",40.6
"2021","E00110741","E00110741",136.3
"2021","E00110742","E00110742",392.9
"2021","E00110743","E00110743",62.7
"2021","E00110744","E00110744",25.4
"2021","E00110745","E00110745",21.3
"2021","E00110746","E00110746",32.1
"2021","E00110494","E00110494",1961.0
"2021","E00110498","E00110498",78.5
"2021","E00110499","E00110499",4283.4
"2021","E00110500","E00110500",631.1
"2021","E00110501","E00110501",5525.7
"2021","E00110502","E00110502",390.5
"2021","E00110493","E00110493",1643.8
"2021","E00110503","E00110503",709.1
"2021","E00110504","E00110504",5171.8
"2021","E00110505","E00110505",2452.8
"2021","E00110506","E00110506",498.2
"2021","E00110495","E00110495",3707.0
"2021","E00110496","E00110496",1889.3
"2021","E00110497","E00110497",1303.2
"2021","E00110507","E00110507",603.2
"2021","E00110755","E00110755",5491.3
"2021","E00110756","E00110756",7400.9
"2021","E00110758","E00110758",560.2
"2021","E00110759","E00110759",4258.2
"2021","E00110760","E00110760",1752.5
"2021","E00182475","E00182475",1230.3
"2021","E00182508","E00182508",280.8
"2021","E00110532","E00110532",1359.5
"2021","E00110533","E00110533",4855.8
"2021","E00110534","E00110534",2132.8
"2021","E00110537","E00110537",5091.8
"2021","E00110539","E00110539",337.6
"2021","E00110538","E00110538",2747.8
"2021","E00110548","E00110548",144.3
"2021","E00110549","E00110549",833.8
"2021","E00110550","E00110550",180.0
"2021","E00170074","E00170074",4233.1
"2021","E00170076","E00170076",760.2
"2021","E00110536","E00110536",6567.2
"2021","E00110540","E00110540",8106.8
"2021","E00110541","E00110541",4449.6
"2021","E00110542","E00110542",3690.3
"2021","E00110544","E00110544",2792.0
"2021","E00110531","E00110531",1390.4
"2021","E00110543","E00110543",8905.9
